game,event_slug,condition_id,team0,team1,series_winner,map1_winner,map2_winner,swept,volume_usd,token_id_yes,token_id_no,game_start_utc
cs2,cs2-sashia-efa-2026-01-15,0xf84e66891c5b27bf3b4f515d42bf9fb73aa41d4792e0da3a2ad182bae0bd10d8,Sashi Academy,Eternal Fire Academy,Sashi Academy,Sashi Academy,Sashi Academy,t,1002,58094212889199243333972820400900304397125195798037360334337801785096797462905,6870720680071604448423901031212475997326323522275317961695223645200459382190,2026-01-15T19:30:00Z
dota2,dota2-newgro-pur-2026-01-15,0x60faab98ff3d563a9f919e9077990ddd91b691d4fce81b669a523b801d201c6b,New Growth,Puraka Esports,New Growth,New Growth,New Growth,t,3211,11181988127009844784966820461926393585721991671752734579948415030005578406564,52474530401016407015547122126400828851783878023185394439457675502426062780157,2026-01-15T21:00:00Z
dota2,dota2-the-9z-2026-01-15,0x38333d2c7e754fb21b1477e79b36a0b210b28544c1c2fd1a6ca9f971e9dcac55,the bug,9z Team,9z Team,9z Team,9z Team,t,753,77777944645575916007648622709443873180454427553202399712975906119888784656911,1085472701587252981215242527205994084315174370883885431325917220777503386370,2026-01-15T21:00:00Z
cs2,cs2-ik-charra-2026-01-15,0x714ebac1be2ed69fba654e53e18a2a64c78e0b19f1a50961712a6ee06a49f000,internet kings,Charrados FC,Charrados FC,Charrados FC,Charrados FC,t,4607,107372128237436452185242234966242497545482343051204945680951101446420730530577,26811240645034939067667591667254730495162187370520895192228484794820415396581,2026-01-15T22:00:00Z
cs2,cs2-shk-imp11-2026-01-15,0x2a4e0921189408c92691f0533fe3f285124eb86c8cb0371226842f53288f6535,Sharks,Imperial,Sharks,Sharks,Sharks,t,71418,55127524125463539076743818159970806648496108436520294358443833328959733315498,57225666390261541625373556834211413588142340693484896735736021330672367338433,2026-01-15T22:00:00Z
valorant,val-nv2-eg2-2026-01-15,0x0bf4f5327e5bd743e802f61a560d1071750abf2f03cbaebb86be66c4aef1124e,Team Envy,Evil Geniuses,Team Envy,Evil Geniuses,Team Envy,f,70431,16925173870737481555220587637368434035904167655001051445673412733738737160179,64494558476133488082211979029749690562251033434278206952462145585364015290058,2026-01-15T22:00:00Z
cs2,cs2-bca-la-2026-01-15,0x74a2891a3ae0191d866c34b18c1bef38b16d571faada67c61dc100291ff23626,Betclic Apogee Esports,LA MASIA,Betclic Apogee Esports,Betclic Apogee Esports,Betclic Apogee Esports,t,363,15515816095983049037084669003136971628276870018569218596398872192752221827947,11603576402780264753744998006179886826868033422132400634190241678505659135701,2026-01-15T23:00:00Z
cs2,cs2-mibr-lgc-2026-01-16,0x0b230562d55f584d63d773bf0ee3712a0996d72ed6ad83fcec3ba0866ada7238,MIBR,Legacy,Legacy,Legacy,Legacy,t,56921,62979865382675154682384620743849612772740449243205546066981436193569129721638,55174082199979157545336127640873586221437269660997360795073394437064178799830,2026-01-16T01:00:00Z
valorant,val-loud-c9-2026-01-16,0xc0f1b9d6fb11f9c46b57e192ea7e504c26e38318f1cc471971ee88a199ef0ca6,LOUD,Cloud9,Cloud9,Cloud9,Cloud9,t,21962,49181990079652963514701688539001068092337185273834325057795601096197014135767,78918157502845748655199421689388297928198354304747847546333005875502042344031,2026-01-16T01:00:00Z
dota2,dota2-ver-y123-2026-01-16,0x93de12ce349212b9c13fc507b06f96aa9238dc1f43bc6cd670d7002905f402ee,Veroja,yache123,yache123,yache123,yache123,t,6577,104632948718382508050132381991200240710796207339053966551696552684953239668480,17995849076522471202656466744152217095986682176488925291157644176079325691451,2026-01-16T04:00:00Z
dota2,dota2-xctn-jackky-2026-01-16,0x65a1befa671abd9afdbd0e82c373890c3e796467203047f46e0cc1a0be857d5f,Execration,Jackky and friends,Execration,Execration,Execration,t,16403,16852634568652415838974663754960286974260407763490743407039166124691417147595,71810659576614712405142264617428240956203604813445193548970380205129788292301,2026-01-16T04:00:00Z
lol,lol-drxc-ktc-2026-01-16,0x930e7502e3315ff8733b2f54019c8cbbeef2f293f37110fa6ca72016ba7354ec,DRX Challengers,KT Rolster Challengers,KT Rolster Challengers,KT Rolster Challengers,KT Rolster Challengers,t,39719,94819149832903454854416171212965968185035681370994717912186688059842989251621,524839985236154671215063895118102266015723845084307967392546479246203344002,2026-01-16T05:00:00Z
lol,lol-nsea-dkc-2026-01-16,0xb561f17b53dce57772bbbd26fe4b216ce7222c08db370315e19715a15ccf7fd4,Nongshim Esports Academy,Dplus KIA Challengers,Nongshim Esports Academy,Nongshim Esports Academy,Nongshim Esports Academy,t,31080,19383062123935660149286094453023803621622470348725634271052607588377098249527,16307340374755486759580589880770937436155636928874110296396380386787986541932,2026-01-16T05:00:00Z
lol,lol-gz-tsw-2026-01-16,0x940ba98ec124b0ffe800d28e8ad90ea4a3b6228f5c49c5fac141eb931d399ac6,Ground Zero Gaming,Team Secret Whales,Team Secret Whales,Ground Zero Gaming,Team Secret Whales,f,127645,58434230212783373670033487797937169509906108796995290193355929939612061678012,58435871124784668964104204338594404986832955066298074296328647006176326654193,2026-01-16T06:00:00Z
dota2,dota2-ivo-rnx-2026-01-16,0x6aa74d6f21ee8e85a9f0c55b7f3886f5c6f017656388308e18a410a16d18db26,Ivory,REKONIX,Ivory,Ivory,REKONIX,f,21062,28826228415342981494819624788165573168227475621716168998031906808860026690565,29109629246300885745084971004176567661636728491230245179257441705858197831958,2026-01-16T08:00:00Z
dota2,dota2-yg-playti-2026-01-16,0x69ff5e8217c7716a8d63d49e57974ef855a1a4d68244dba1d1d37949fbf237b2,Yangon Galacticos,PlayTime,PlayTime,PlayTime,PlayTime,t,15610,92705946389066000524040196332387176843416671534871457905832771934472479026684,110879622022321525968420629581273806871107523219156124091526024074684081020895,2026-01-16T08:00:00Z
lol,lol-dnf-dk-2026-01-16,0xda3e14c8d3997ff5dff9bc3710fd882a316026edfac17d67eaacc282292f3cbc,DN Freecs,Dplus KIA,Dplus KIA,Dplus KIA,Dplus KIA,t,215299,8381928888731801833712340117308351745336840072108347827330935319514714879764,86411164857855795070709390402532679704899963518980931336154384674642517501461,2026-01-16T08:00:00Z
lol,lol-dcg-shg-2026-01-16,0xbdf308ce7e0b8a3a594cfa9e2e83daaacead45ccca5f81449d2694de639e57f8,Deep Cross Gaming,Fukuoka SoftBank Hawks Gaming,Deep Cross Gaming,Deep Cross Gaming,Deep Cross Gaming,t,66194,50071341014545867665985192490266472473008833965066180808233099986345019565017,108030185626896256081788959943958801319102122665889616766643790014285882212596,2026-01-16T08:30:00Z
cs2,cs2-ace1-bbp-2026-01-16,0x845aed28bf5665520ab7bac889222964877ab2c796c2b703d81a13d573c7e685,Acend,Bebop,Bebop,Acend,Bebop,f,5546,75700516892598533693609782208071917881264351566101835654115259110225050198124,112496516766819580651518809089555279555810000324746428385369746549365900539285,2026-01-16T09:00:00Z
cs2,cs2-msc-mid1-2026-01-16,0x8f6754be4102c7895f9f8fc53cb1b34b8dc5efca9c6bf53475905845b7be79c1,MASONIC,Midnight,MASONIC,MASONIC,MASONIC,t,974,45441783572060211647520053830501969770124377272350800293940191291844907685584,114425908296999766672291842486965505628392706798454353216763763879999749945429,2026-01-16T09:00:00Z
lol,lol-lng-omg-2026-01-16,0x7d45f1fab069ea98c43ac915aa977e3e0b0618cc6a8ea32ea1ffa49d9549a18d,LNG Esports,Oh My God,LNG Esports,LNG Esports,LNG Esports,t,184472,47501715140005234991202508135437141365400289835727206900302310259123967359609,96356925395198933425827815702854094815364676327300954685566204167789747589224,2026-01-16T09:00:00Z
lol,lol-lng-up-2026-01-16,0x64b093fe69947b3b6eceaf636821d77dfad8d599c96ad2f733a70b6948bd37b1,LNG Esports,Ultra Prime,LNG Esports,LNG Esports,LNG Esports,t,157897,6039241509335189297497503932209599109285718584531969053435964276582858292314,14372319272136507538650209851234133957328901148612873882509890082782596218149,2026-01-16T09:00:00Z
cs2,cs2-prv-ence-2026-01-16,0xa6b051f62585b37b609bd8613b844a6de41b2c596cd8d6fc7e85aafb84c78c28,PARIVISION,ENCE,PARIVISION,PARIVISION,PARIVISION,t,236688,71739606055911447944360914486924875452808505756564227423762111483460935627899,73111613748612229825459798828808520948853341183139759799584456980762915069627,2026-01-16T10:00:00Z
dota2,dota2-1win-avl-2026-01-16,0x58a16a5dad244486e74d3ee2f9cd7ad9cfc09e3de8561d2267f64ae2710e1cf2,1win,AVULUS,1win,AVULUS,1win,f,141236,35363287892230766999077561674345450291817563518540129101812935736152885605841,88962563170878496056464827721332481481150246370168273288362065369305953919079,2026-01-16T10:00:00Z
dota2,dota2-bb4-l1ga-2026-01-16,0x770cdd18e47e5d256626e4da67dc7f94034fc55164d048fcbb10c02224cdc142,BetBoom Team,L1ga Team,BetBoom Team,BetBoom Team,BetBoom Team,t,3226,65586564725969970343870302237577539492751158107322522843855460531590688044973,37501586882422721641394784327528438107346048113074543816817568247092647045478,2026-01-16T10:00:00Z
lol,lol-hle1-t1-2026-01-16,0xa8844d089ba2969e69684af4e1c4718deef506c7d13f6613c7900a751c0835be,Hanwha Life Esports,T1,T1,Hanwha Life Esports,T1,f,848799,112535539372544929701141463450969291134150384656252244523464144267686174971544,20600163639202389596065421476893562988190488374045889297629047287963183533097,2026-01-16T10:30:00Z
lol,lol-we-edg-2026-01-16,0x64485e483256fa3749e54c8e4b02ed789d405b5c0f289a54215b335965c4826a,Team WE,EDward Gaming,Team WE,Team WE,Team WE,t,246504,79534288767809832071157731467719759694020713003872681031091607013818144438237,44586923618332736329347126576316809891492194159261339483827875932685376245196,2026-01-16T11:00:00Z
cs2,cs2-futa-chicke-2026-01-16,0x4f32e3233d2969bf83411768b2017eccdeb7b0eb774be9a131f5ee9977a26a78,FUT Academy,ChickenBurger,FUT Academy,FUT Academy,FUT Academy,t,1047,54506787846951798449326854974199352955494559367675914669794655753306560972444,87138944420874702891596125330815172281640700955903337589419504908448789849083,2026-01-16T11:30:00Z
cs2,cs2-lk-msc-2026-01-16,0xa33da015089b4ab35d91e1d331d8b0538577bb55a046d7bb97007bdbcc0ace12,los kogutos,MASONIC,los kogutos,MASONIC,los kogutos,f,41612,94565641204333490473645017776520504485275376335145668075839373051699979470938,30466945457152678837930154793427527497514780695617015882835855971078042351467,2026-01-16T12:00:00Z
dota2,dota2-playti-ivo-2026-01-16,0x7124c713e0cc99c3c6e834d00a6bd595dd2b03756ba3091fa4a5e820e56cf893,PlayTime,Ivory,PlayTime,PlayTime,PlayTime,t,1384,83107855227599675465731631063330867424303309919637707922543871764102484096501,83144240571258657971275234133997060839588227934586346299051130091609126222094,2026-01-16T12:00:00Z
dota2,dota2-xctn-y123-2026-01-16,0xd13906772488802157d2c9a19204df9d54c9264a91ac5f048a080ce7bff649a4,Execration,yache123,Execration,yache123,Execration,f,1487,24257831869676525347702886236191989402498421438593692816699835993086555934320,88377977245470669649775787016736888627759948736642417124907069336096181398678,2026-01-16T12:00:00Z
cs2,cs2-ts7-sin2-2026-01-16,0xe9bdd844d4672c5b1f43da2f4b8faf2ee9697a03d5791e7f9bc23fbabeeccdd2,Spirit,Sinners,Spirit,Spirit,Spirit,t,222841,8384715211859742198947374680370374912498949598830114576663047097969475596788,11479426440484371643041459829166621670110859838238016934219867497158944925123,2026-01-16T12:30:00Z
cs2,cs2-crash-4m1-2026-01-16,0xf704bf295f06d945dd4476acbf314235d5a1427182aefbc388e17f551970d78f,Crashers,Four Magic,Four Magic,Four Magic,Four Magic,t,7736,3495711431961638416467962149971359020480895812147863246493208770466816486318,35482453192672264763278145285650506871992643424995232866558228824173482267295,2026-01-16T13:00:00Z
dota2,dota2-aloha-mo-2026-01-16,0xc389f5f8b96d7df9c55687db280fee5037fb160642b71ed016cc2ba19ae9fe9b, alohasquad,(monkey) Business,(monkey) Business,(monkey) Business,(monkey) Business,t,3488,72580179342918769809007430518517236714216285651035627645916758807994839581373,37635901173664185809319185754709158176760581891651748696686511722437874847571,2026-01-16T13:00:00Z
cs2,cs2-peep-efa-2026-01-16,0x5a66ea956bdda9473ab3fa9afb5b0b39245a76231241c496aaa5393182f2362c,Team PeeP,Eternal Fire Academy,Team PeeP,Team PeeP,Team PeeP,t,838,21013874012832036602669618926000030967609377420331677730162922789518079337847,114009836394942867157900490516540473943657063705626693507790636768573027180419,2026-01-16T13:30:00Z
dota2,dota2-aur1-4p-2026-01-16,0xf2b2740903fb6ec17f3d79321d9480f3c70242e09f6fdbf53263f2e614ada652,Aurora,4Pirates,Aurora,Aurora,Aurora,t,16912,45707093703145778112662095473004454296487571289905678964412092303222235967834,12153837265767570097419872225958987195189649096335743419813487849226741734932,2026-01-16T14:00:00Z
dota2,dota2-pr1-ic-2026-01-16,0x1617daf4300d1a418d9d783b349b618645b6bacfc12ac02e77a6ecc920cb2fbe,Power Rangers,Inner Circle,Inner Circle,Inner Circle,Inner Circle,t,30333,69847100799570994922615365038672417002064134603109310541150749631400590018118,39905198530770413344033225465624529101797355152186293435699513153096967098605,2026-01-16T14:00:00Z
cs2,cs2-pain-bb3-2026-01-16,0x491a4d4b3a753521bbb40443f29cc516fc413de26d72535a9ee057cbc81cecdd,paiN,BetBoom Team,paiN,paiN,paiN,t,441273,103875839872861964329173004656514581445231090267643210421765810114748866131945,66792988504891824690768938016090943860837662970563147654319410530257675344021,2026-01-16T15:00:00Z
cs2,cs2-pls-mag-2026-01-16,0x4e03323653d83a9c2d35bfd029e597f6b65524565aab838c7e54035fb9022a70,Players,MAGICOS,Players,MAGICOS,Players,f,8805,26446072993168842597957346927333579077237685843902188050370551583887181042569,98341976144424432163880376251724960395865807298545070521704841817539873094084,2026-01-16T16:00:00Z
dota2,dota2-lvlup1-public-2026-01-16,0xcae2e9ad17566d8080e47fedd5195604959ec2412add2d84f920343b9c90fd7f,Level UP,Team Public,Team Public,Team Public,Team Public,t,3972,32999429970071300546982403698226472910792572463388689207779518134819622460809,87764178244051400265290046635820043997066958800342525715123697592876017793904,2026-01-16T16:00:00Z
lol,lol-drg-anb-2026-01-16,0xae7a1dacfb580a8616255033099ee4a308400c9601bc7a880eea517303db8e72,Dragons Esports,Anubis Gaming,Dragons Esports,Dragons Esports,Dragons Esports,t,2770,64200810279595074292073436539913153481894080775837801777608612797346817799634,81162858349605182431023198147627493419953275391668340908493822620839590139235,2026-01-16T16:00:00Z
dota2,dota2-gl-9z-2026-01-16,0xc4d7abf60bd6f0f94ca34cd861d81a75b2f1e4336b111876bc2b528ac0708915,GamerLegion,9z Team,GamerLegion,GamerLegion,GamerLegion,t,1086,26789447438994778464199001119400070851198765781597011680327350130411968859967,31842097494549188932008562357262907568029863456210356778605735541395766430619,2026-01-16T17:00:00Z
cs2,cs2-furia-9ine-2026-01-16,0x603cfc139ffdaadc4c04f5dd6ce0b4495c9a5a675b1cf6ec6fcf95044a9e67ec,FURIA,9INE,FURIA,FURIA,FURIA,t,223435,63024908587163408243713982678867662088572734260929144942588815705556109118687,51562587977931228729038668909908902749660776704538895578073110670461749401717,2026-01-16T17:30:00Z
cs2,cs2-fcf-exs-2026-01-16,0x13be519b4dd6498d771f41bc7e3e71b3600a86a72d56a208849fff7866d46afb,FC Famalicão Esports,EXSAD Gaming,FC Famalicão Esports,FC Famalicão Esports,FC Famalicão Esports,t,946,73844985931143558705423497855475080535466355769729614919082381198001610192923,64095174619536806209447830386512434328888800025487389285650439707213695338235,2026-01-16T18:00:00Z
cs2,cs2-hs2-big5-2026-01-16,0xbe448a72186c757dd75aa2b03561bc9cbfb1d6fc1036d87a01e082b183a827d4,HyperSpirit,BIG,BIG,HyperSpirit,BIG,f,3872,35936223551532767719703210378998164409116730773655903024689202274666451206675,33188421807728285849352698227810884574355762082218817592011236462315419874150,2026-01-16T18:00:00Z
dota2,dota2-aur1-ic-2026-01-16,0x8edad458feaaf1be8e37ba01c1737ee48ccef5b74bd7179ac6950f40e6f86b1a,Aurora,Inner Circle,Inner Circle,Inner Circle,Inner Circle,t,33771,70959173523965815040694185543431396937826614902817543610475101643737723488250,88689860203942290613425251524801161110267456829891789215007820684181968954651,2026-01-16T18:00:00Z
dota2,dota2-bb4-1win-2026-01-16,0x17facc4384e4d2b1fde7c53e49296d73555f209c1f8c0067c1b08ab15c884491,BetBoom Team,1win,BetBoom Team,BetBoom Team,BetBoom Team,t,11867,21097952524309804416334829023835741402196725407347062251532922182343891644096,9411557073429345626204434235573658647712169160011515402464747836854874533141,2026-01-16T18:00:00Z
valorant,val-aar-tmo-2026-01-16,0x76c9936391ddc63ef7e26a33cc6bf27b5b30ea5daca0c374dbfda3b9b3ca29a8,ALTERNATE aTTaX Ruby,Twisted Minds Orchid,ALTERNATE aTTaX Ruby,Twisted Minds Orchid,ALTERNATE aTTaX Ruby,f,926,16852035157987681751948182213354469678257296351915457920419772240458934422860,6862499752821087075576851502959577775694515949281720729349954212722218714189,2026-01-16T18:00:00Z
valorant,val-skn-sspn-2026-01-16,0x5c821584e1906e0a92d125bd9eddecd69c418376a59043afb18752317343cbd4,SK Nebula,Sissi State Punks Numina,SK Nebula,SK Nebula,Sissi State Punks Numina,f,872,87343401877322053274924718968023888894305312284158486476032272410667797498373,104467909817352251420592992450380837411943012513275873312619990757493768691489,2026-01-16T18:00:00Z
valorant,val-stream-cdm-2026-01-16,0xfd4a8b593b72ad728f40bdf2d0eccd48b139ab0835c76b2a5bb6c8378ee17f06,Streamerzone INDIGO,Cristaux de Menthe,Cristaux de Menthe,Cristaux de Menthe,Cristaux de Menthe,t,1156,26567854934421179463110403729588399314161430380459469305374566987150065731636,103968713491875804736455621703367336184106961980860636495768522812311874216093,2026-01-16T18:00:00Z
valorant,val-tsx-bar2-2026-01-16,0x8bf24f0c137dedf4dcc7037ed60e49337cc7de412e31a4d5dfbf5e76ff5ff1ca,TWISTED SAINTS X,Barça eSports GC,Barça eSports GC,Barça eSports GC,Barça eSports GC,t,1029,20759693928581757446010924727610827116156166207863941709202643701256422001464,16894990737928885359191720981780420599801530078918159348817387244592204330772,2026-01-16T18:00:00Z
lol,lol-3bl-baam-2026-01-16,0x580dacdd431621c5e7109dcd00b2437db5c832b1b6116cf4b717f4ffa0908bb5,3BL Esports,Baam Esports,3BL Esports,3BL Esports,Baam Esports,f,16665,93969791106686880165647855815889166147578256777452140191784661876767862170875,92158957568060090552789929606608231563936990209417106185603768819261635914472,2026-01-16T18:30:00Z
cs2,cs2-bad-oruga-2026-01-16,0xfc72dcf4d07c40c4edd37c6ddf027d6193ece4b20e87f606412aee9f810940c1,Bad Luck,TEAM ORUGA,TEAM ORUGA,TEAM ORUGA,Bad Luck,f,2329,32510097396529475501387428431708616348801299425436116565684168579961250016814,55350504006129923686777790505260499293032260340573123784233084447427335267648,2026-01-16T19:00:00Z
cs2,cs2-mibr-fdb-2026-01-16,0xa5a7473fafc64177d097345ef16b88ba248b533c24245886da8ad4145d1c1261,MIBR,Fake do Biru,MIBR,MIBR,MIBR,t,2189,29358300655597065546296624549624796633218626443912231330465205976171140757557,114615673379421316400200242157409901366032978855398106419226872942222339268121,2026-01-16T19:00:00Z
cs2,cs2-mis-phanto-2026-01-16,0xcbd14a635f8344967e788c04abe55007442370dc198bf3e97f64496c34778a8d,Misa Esports, Phantom Academy,Misa Esports,Misa Esports,Misa Esports,t,1112,102138874954699745907492936316247234859488399210082514313511726805544356359227,91311493606393782444714297842149932718111728296526568907401022906110711834729,2026-01-16T19:30:00Z
